,ID_Num,Up1,Up2,Up3,Dow1,Dow2,Dow3,Sed1,Sed2,Sed3,Hil1,Hil2,Hil3,OTU_ID
ID_Num,1.0,-0.3789923580534085,-0.39079553751316043,-0.3924482399103292,-0.3161030433730934,-0.3248722900510242,-0.3197329783766939,-0.3670390129212954,-0.3219324462775046,-0.34285017814922175,-0.3257896155959943,-0.3276451477199506,-0.4232173070663105,1.0
Up1,-0.3789923580534085,1.0,0.6327628952711448,0.5588917959601568,0.4909643860295502,0.4843456854318881,0.5373271313614544,0.20842456043724614,0.10374099093533364,0.14290733471726066,0.5595467469885893,0.47685890012431764,0.3339324615543442,-0.3789923580534085
Up2,-0.39079553751316043,0.6327628952711448,1.0,0.6070638346569391,0.4990252729387949,0.48422961297771827,0.5200017872253204,0.16264075369658396,0.14662669749232077,0.16139879146464553,0.5434468487739154,0.4674150530071984,0.313235489543142,-0.39079553751316043
Up3,-0.3924482399103292,0.5588917959601568,0.6070638346569391,1.0,0.5078540801926817,0.4901426221106371,0.5079839320937157,0.17160974175517368,0.11661753036036793,0.21244153282371595,0.5633212714752908,0.47068753623715753,0.3504915956443528,-0.3924482399103292
Dow1,-0.3161030433730934,0.4909643860295502,0.4990252729387949,0.5078540801926817,1.0,0.6765175906589613,0.5584366052261865,0.10977774090319659,0.04422772986655808,0.11623298117249362,0.564675429582536,0.4565705178725012,0.315129516472845,-0.31610304337309336
Dow2,-0.3248722900510242,0.4843456854318881,0.48422961297771827,0.4901426221106371,0.6765175906589613,1.0,0.6096601933368404,0.15137578345704136,0.07774245851848607,0.1602128755860233,0.562917217565543,0.566799000896095,0.3788361410256707,-0.3248722900510242
Dow3,-0.3197329783766939,0.5373271313614544,0.5200017872253204,0.5079839320937157,0.5584366052261865,0.6096601933368404,1.0,0.11029123814973509,0.04401077590508386,0.11158110991515727,0.5558871898472122,0.5633169400931977,0.3766336952051302,-0.31973297837669395
Sed1,-0.3670390129212954,0.20842456043724614,0.16264075369658396,0.17160974175517368,0.10977774090319659,0.15137578345704136,0.11029123814973509,1.0,0.5564772940945998,0.5165430587873936,0.15010549671804824,0.22334513139641926,0.48223802284744316,-0.3670390129212954
Sed2,-0.3219324462775046,0.10374099093533364,0.14662669749232077,0.11661753036036793,0.04422772986655808,0.07774245851848607,0.04401077590508386,0.5564772940945998,1.0,0.6422242968253562,0.011180643985285331,0.100184059166604,0.36678979078889534,-0.3219324462775046
Sed3,-0.34285017814922175,0.14290733471726066,0.16139879146464553,0.21244153282371595,0.11623298117249362,0.1602128755860233,0.11158110991515727,0.5165430587873936,0.6422242968253562,1.0,0.07295986360039383,0.14011785482581177,0.43280209830398164,-0.34285017814922175
Hil1,-0.3257896155959943,0.5595467469885893,0.5434468487739154,0.5633212714752908,0.564675429582536,0.562917217565543,0.5558871898472122,0.15010549671804824,0.011180643985285331,0.07295986360039383,1.0,0.62189538443138,0.34346408639890397,-0.3257896155959943
Hil2,-0.3276451477199506,0.47685890012431764,0.4674150530071984,0.47068753623715753,0.4565705178725012,0.566799000896095,0.5633169400931977,0.22334513139641926,0.100184059166604,0.14011785482581177,0.62189538443138,1.0,0.45887033484447093,-0.32764514771995057
Hil3,-0.4232173070663105,0.3339324615543442,0.313235489543142,0.3504915956443528,0.315129516472845,0.3788361410256707,0.3766336952051302,0.48223802284744316,0.36678979078889534,0.43280209830398164,0.34346408639890397,0.45887033484447093,1.0,-0.42321730706631044
OTU_ID,1.0,-0.3789923580534085,-0.39079553751316043,-0.3924482399103292,-0.31610304337309336,-0.3248722900510242,-0.31973297837669395,-0.3670390129212954,-0.3219324462775046,-0.34285017814922175,-0.3257896155959943,-0.32764514771995057,-0.42321730706631044,1.0
