,ID_Num,Up1,Up2,Up3,Dow1,Dow2,Dow3,Sed1,Sed2,Sed3,Hil1,Hil2,Hil3,OTU_ID
394,13.5,12.0,10.0,5.0,8.5,8.5,11.0,2.0,2.0,2.0,7.0,5.0,5.0,13.5
395,13.5,5.5,5.5,8.5,8.5,10.0,12.0,11.0,5.5,5.5,2.0,2.0,2.0,13.5
396,13.5,4.0,4.0,4.0,12.0,11.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,13.5
397,13.5,12.0,8.5,8.5,2.0,4.0,5.5,8.5,2.0,2.0,5.5,8.5,11.0,13.5
398,13.5,6.0,4.0,9.5,12.0,6.0,11.0,1.5,3.0,1.5,9.5,6.0,8.0,13.5
399,13.5,9.5,5.5,7.0,5.5,9.5,2.5,1.0,8.0,2.5,4.0,11.0,12.0,13.5
400,13.5,12.0,4.0,11.0,6.0,6.0,6.0,2.0,2.0,2.0,8.0,9.0,10.0,13.5
401,13.5,5.0,5.0,5.0,5.0,5.0,5.0,11.5,10.0,11.5,5.0,5.0,5.0,13.5
402,13.5,11.0,7.0,8.5,8.5,5.5,12.0,5.5,2.0,2.0,10.0,4.0,2.0,13.5
403,13.5,8.0,4.0,4.0,4.0,4.0,9.5,9.5,11.0,12.0,4.0,4.0,4.0,13.5
404,13.5,11.0,12.0,8.0,5.0,4.0,6.0,1.0,3.0,2.0,10.0,9.0,7.0,13.5
405,13.5,7.0,5.0,8.0,9.0,3.5,6.0,1.0,3.5,2.0,10.0,11.0,12.0,13.5
406,13.5,3.0,3.0,7.5,7.5,3.0,7.5,10.0,11.0,12.0,3.0,7.5,3.0,13.5
407,13.5,9.0,10.0,8.0,4.5,6.0,4.5,2.0,2.0,2.0,7.0,11.0,12.0,13.5
408,13.5,11.0,2.5,9.5,12.0,7.5,7.5,2.5,2.5,2.5,9.5,5.5,5.5,13.5
409,13.5,3.5,3.5,3.5,3.5,8.0,3.5,12.0,10.0,11.0,8.0,8.0,3.5,13.5
410,13.5,2.0,6.0,6.0,12.0,11.0,10.0,9.0,6.0,6.0,6.0,2.0,2.0,13.5
411,13.5,10.5,12.0,4.5,4.5,4.5,9.0,4.5,10.5,4.5,4.5,4.5,4.5,13.5
412,13.5,10.5,12.0,10.5,2.5,5.0,7.0,2.5,8.5,2.5,6.0,2.5,8.5,13.5
413,13.5,5.0,5.0,5.0,5.0,5.0,5.0,10.5,12.0,10.5,5.0,5.0,5.0,13.5
414,13.5,8.0,4.0,9.0,11.0,10.0,12.0,4.0,4.0,4.0,4.0,4.0,4.0,13.5
415,13.5,8.0,10.5,10.5,5.5,1.0,5.5,3.0,3.0,3.0,9.0,12.0,7.0,13.5
416,13.5,12.0,6.0,10.0,10.0,6.0,2.5,2.5,2.5,2.5,8.0,6.0,10.0,13.5
417,13.5,8.0,3.5,3.5,12.0,11.0,10.0,8.0,3.5,8.0,3.5,3.5,3.5,13.5
418,13.5,11.0,8.0,7.0,12.0,2.0,5.0,2.0,2.0,5.0,5.0,9.5,9.5,13.5
419,13.5,7.0,11.0,8.0,6.0,5.0,4.0,2.0,3.0,1.0,10.0,9.0,12.0,13.5
420,13.5,5.5,2.0,8.5,5.5,8.5,2.0,5.5,5.5,2.0,10.0,11.0,12.0,13.5
421,13.5,4.5,4.5,4.5,4.5,4.5,9.0,12.0,10.0,11.0,4.5,4.5,4.5,13.5
422,13.5,9.0,8.0,11.0,2.5,2.5,7.0,2.5,2.5,5.0,10.0,6.0,12.0,13.5
423,13.5,12.0,10.0,6.0,1.5,1.5,7.5,4.0,10.0,10.0,7.5,4.0,4.0,13.5
424,13.5,12.0,10.0,10.0,5.5,7.0,8.0,2.0,2.0,2.0,5.5,10.0,4.0,13.5
425,13.5,8.0,8.0,11.0,5.0,5.0,2.0,2.0,2.0,5.0,8.0,12.0,10.0,13.5
426,13.5,10.5,4.0,9.0,6.5,6.5,6.5,2.0,2.0,2.0,6.5,10.5,12.0,13.5
427,13.5,9.0,9.0,2.5,11.5,9.0,11.5,6.0,2.5,2.5,6.0,2.5,6.0,13.5
428,13.5,10.0,12.0,7.5,5.5,1.5,11.0,3.5,3.5,1.5,5.5,7.5,9.0,13.5
429,13.5,5.0,5.0,5.0,5.0,5.0,5.0,10.0,11.0,12.0,5.0,5.0,5.0,13.5
430,13.5,7.0,4.0,11.5,8.0,5.5,2.5,1.0,5.5,2.5,9.5,9.5,11.5,13.5
431,13.5,11.0,9.0,6.0,2.5,6.0,12.0,9.0,6.0,2.5,9.0,2.5,2.5,13.5
432,13.5,8.0,2.0,9.0,10.0,11.0,12.0,2.0,5.5,5.5,5.5,5.5,2.0,13.5
433,13.5,3.5,3.5,3.5,10.0,3.5,3.5,8.0,11.0,12.0,8.0,3.5,8.0,13.5
434,13.5,9.0,12.0,10.0,4.0,6.0,5.0,1.0,3.0,2.0,8.0,11.0,7.0,13.5
435,13.5,6.5,10.5,9.0,3.0,3.0,6.5,3.0,3.0,3.0,10.5,8.0,12.0,13.5
436,13.5,3.5,9.0,10.5,3.5,1.0,12.0,3.5,3.5,7.0,10.5,7.0,7.0,13.5
437,13.5,2.5,2.5,8.0,11.0,9.5,12.0,2.5,2.5,5.5,7.0,5.5,9.5,13.5
438,13.5,11.0,8.5,12.0,10.0,6.0,8.5,6.0,2.5,2.5,6.0,2.5,2.5,13.5
439,13.5,5.0,5.0,8.0,11.5,10.0,11.5,2.0,5.0,2.0,8.0,8.0,2.0,13.5
440,13.5,11.0,8.0,9.0,5.0,1.5,6.0,3.5,3.5,1.5,7.0,12.0,10.0,13.5
441,13.5,6.0,2.5,2.5,12.0,11.0,10.0,6.0,2.5,2.5,8.5,8.5,6.0,13.5
442,13.5,5.0,5.0,5.0,5.0,11.0,12.0,5.0,5.0,5.0,10.0,5.0,5.0,13.5
443,13.5,10.0,3.0,7.0,5.0,9.0,6.0,2.0,4.0,1.0,8.0,12.0,11.0,13.5
444,13.5,9.5,12.0,11.0,8.0,3.0,4.5,1.5,4.5,1.5,6.5,9.5,6.5,13.5
445,13.5,9.0,7.5,5.0,12.0,11.0,10.0,7.5,2.0,2.0,5.0,5.0,2.0,13.5
446,13.5,9.0,12.0,10.0,6.0,7.5,11.0,3.0,7.5,3.0,3.0,3.0,3.0,13.5
447,13.5,5.0,5.0,5.0,5.0,5.0,5.0,10.0,11.0,12.0,5.0,5.0,5.0,13.5
448,13.5,6.0,6.0,6.0,6.0,6.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,13.5
449,13.5,10.0,10.0,12.0,5.5,1.0,5.5,3.0,3.0,3.0,7.5,7.5,10.0,13.5
450,13.5,12.0,5.0,5.0,5.0,10.5,10.5,5.0,5.0,5.0,5.0,5.0,5.0,13.5
451,13.5,10.0,12.0,11.0,3.5,2.0,7.0,1.0,5.5,3.5,5.5,9.0,8.0,13.5
452,13.5,2.0,6.5,6.5,11.0,12.0,10.0,6.5,2.0,6.5,6.5,6.5,2.0,13.5
453,13.5,4.0,4.0,8.0,4.0,4.0,4.0,12.0,10.5,10.5,4.0,9.0,4.0,13.5
454,13.5,3.0,11.0,9.0,12.0,6.5,9.0,3.0,3.0,3.0,6.5,3.0,9.0,13.5
455,13.5,10.0,7.5,12.0,3.5,3.5,3.5,7.5,11.0,9.0,3.5,3.5,3.5,13.5
456,13.5,3.0,7.0,3.0,9.0,7.0,3.0,10.0,12.0,11.0,7.0,3.0,3.0,13.5
457,13.5,10.5,8.5,10.5,6.5,6.5,4.5,2.0,2.0,2.0,8.5,12.0,4.5,13.5
458,13.5,9.0,6.0,2.5,11.5,11.5,9.0,2.5,2.5,6.0,2.5,9.0,6.0,13.5
459,13.5,5.0,5.0,5.0,5.0,5.0,5.0,11.0,12.0,10.0,5.0,5.0,5.0,13.5
460,13.5,4.5,10.0,4.5,12.0,11.0,9.0,4.5,4.5,4.5,4.5,4.5,4.5,13.5
461,13.5,8.5,12.0,11.0,3.0,3.0,3.0,3.0,3.0,6.5,10.0,8.5,6.5,13.5
462,13.5,11.5,11.5,7.5,7.5,3.5,10.0,3.5,1.0,3.5,3.5,7.5,7.5,13.5
463,13.5,4.5,4.5,4.5,4.5,9.0,4.5,10.0,12.0,11.0,4.5,4.5,4.5,13.5
464,13.5,4.5,10.0,4.5,11.0,4.5,12.0,9.0,4.5,4.5,4.5,4.5,4.5,13.5
465,13.5,3.0,3.0,3.0,3.0,7.5,7.5,11.0,10.0,12.0,7.5,7.5,3.0,13.5
466,13.5,5.5,5.5,5.5,5.5,5.5,12.0,5.5,5.5,5.5,11.0,5.5,5.5,13.5
467,13.5,5.5,5.5,12.0,5.5,5.5,5.5,11.0,5.5,5.5,5.5,5.5,5.5,13.5
468,13.5,5.5,2.5,7.5,12.0,10.5,10.5,2.5,2.5,2.5,7.5,5.5,9.0,13.5
469,13.5,6.0,10.0,6.0,12.0,8.5,11.0,2.5,2.5,2.5,8.5,6.0,2.5,13.5
470,13.5,3.5,3.5,8.0,8.0,8.0,3.5,12.0,11.0,10.0,3.5,3.5,3.5,13.5
471,13.5,11.5,11.5,7.5,1.5,3.5,5.5,1.5,3.5,7.5,10.0,9.0,5.5,13.5
472,13.5,11.0,6.5,9.0,6.5,3.0,3.0,3.0,3.0,3.0,12.0,8.0,10.0,13.5
473,13.5,5.5,2.0,8.5,10.5,2.0,12.0,2.0,5.5,5.5,10.5,5.5,8.5,13.5
474,13.5,7.0,12.0,8.0,5.0,4.0,6.0,1.0,2.5,2.5,11.0,9.5,9.5,13.5
475,13.5,2.0,2.0,4.0,5.5,7.5,7.5,10.0,12.0,11.0,9.0,5.5,2.0,13.5
476,13.5,11.0,12.0,9.0,3.0,3.0,3.0,7.0,3.0,3.0,7.0,10.0,7.0,13.5
477,13.5,7.0,11.0,8.0,9.0,12.0,10.0,5.0,3.0,1.5,5.0,5.0,1.5,13.5
478,13.5,3.5,3.5,3.5,7.0,3.5,8.0,9.0,12.0,11.0,10.0,3.5,3.5,13.5
479,13.5,12.0,6.0,9.0,4.5,7.0,2.0,2.0,2.0,4.5,8.0,10.0,11.0,13.5
480,13.5,3.5,3.5,8.0,3.5,3.5,8.0,12.0,11.0,10.0,3.5,8.0,3.5,13.5
481,13.5,9.0,12.0,6.0,10.5,7.5,10.5,3.5,5.0,1.0,7.5,3.5,2.0,13.5
482,13.5,3.0,12.0,11.0,7.0,10.0,7.0,3.0,9.0,1.0,7.0,5.0,3.0,13.5
483,13.5,8.5,12.0,10.5,2.5,2.5,5.0,2.5,7.0,2.5,8.5,6.0,10.5,13.5
484,13.5,10.5,4.0,9.0,10.5,8.0,1.5,1.5,4.0,4.0,6.5,12.0,6.5,13.5
485,13.5,7.5,12.0,9.5,4.0,4.0,6.0,1.0,4.0,2.0,9.5,7.5,11.0,13.5
486,13.5,10.5,3.0,7.5,7.5,7.5,7.5,10.5,12.0,3.0,3.0,3.0,3.0,13.5
487,13.5,3.5,3.5,8.0,12.0,10.0,8.0,3.5,11.0,3.5,3.5,3.5,8.0,13.5
488,13.5,11.0,8.0,12.0,5.0,5.0,5.0,1.5,5.0,1.5,9.0,10.0,5.0,13.5
489,13.5,7.5,11.0,9.0,3.5,6.0,3.5,1.0,3.5,3.5,7.5,12.0,10.0,13.5
490,13.5,5.0,5.0,5.0,5.0,5.0,5.0,12.0,10.0,11.0,5.0,5.0,5.0,13.5
491,13.5,9.0,1.0,8.0,5.0,5.0,7.0,2.5,5.0,2.5,10.0,11.0,12.0,13.5
492,13.5,5.0,5.0,5.0,5.0,5.0,5.0,12.0,11.0,10.0,5.0,5.0,5.0,13.5
493,13.5,8.5,8.5,6.5,4.0,1.5,4.0,10.0,11.0,12.0,1.5,6.5,4.0,13.5
494,13.5,4.0,4.0,8.0,11.0,4.0,12.0,4.0,4.0,4.0,9.5,4.0,9.5,13.5
495,13.5,2.0,5.5,5.5,12.0,11.0,8.5,2.0,5.5,2.0,5.5,8.5,10.0,13.5
496,13.5,11.5,11.5,10.0,4.5,4.5,4.5,1.5,1.5,4.5,8.0,8.0,8.0,13.5
497,13.5,9.5,9.5,3.5,3.5,11.0,3.5,3.5,3.5,7.5,12.0,7.5,3.5,13.5
498,13.5,12.0,5.0,10.5,5.0,10.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.5
499,13.5,9.5,8.0,11.5,2.0,4.5,6.0,2.0,4.5,2.0,9.5,11.5,7.0,13.5
500,13.5,4.0,4.0,9.5,4.0,4.0,4.0,12.0,9.5,11.0,4.0,8.0,4.0,13.5
501,13.5,8.5,3.0,3.0,8.5,11.0,12.0,3.0,3.0,6.5,10.0,3.0,6.5,13.5
502,13.5,4.5,4.5,4.5,11.0,4.5,9.5,12.0,9.5,4.5,4.5,4.5,4.5,13.5
503,13.5,10.0,5.0,9.0,7.5,7.5,12.0,1.5,3.0,1.5,11.0,5.0,5.0,13.5
504,13.5,5.5,3.0,5.5,9.5,9.5,12.0,7.0,1.0,3.0,9.5,3.0,9.5,13.5
505,13.5,9.0,6.5,12.0,9.0,6.5,3.0,11.0,3.0,9.0,3.0,3.0,3.0,13.5
506,13.5,3.0,10.0,3.0,11.0,12.0,7.5,3.0,7.5,7.5,3.0,3.0,7.5,13.5
507,13.5,4.5,4.5,4.5,4.5,4.5,4.5,9.0,12.0,11.0,4.5,10.0,4.5,13.5
508,13.5,3.0,3.0,6.5,8.5,3.0,8.5,12.0,11.0,10.0,3.0,6.5,3.0,13.5
509,13.5,4.0,4.0,4.0,4.0,4.0,8.0,12.0,11.0,10.0,4.0,9.0,4.0,13.5
510,13.5,12.0,10.0,4.5,8.5,4.5,6.5,2.0,2.0,2.0,8.5,11.0,6.5,13.5
511,13.5,4.5,4.5,4.5,4.5,4.5,4.5,10.0,11.0,12.0,9.0,4.5,4.5,13.5
512,13.5,11.0,12.0,7.0,6.0,4.0,5.0,2.5,1.0,2.5,10.0,8.5,8.5,13.5
513,13.5,11.0,9.5,9.5,8.0,1.5,12.0,3.5,5.0,3.5,6.5,6.5,1.5,13.5
514,13.5,7.0,2.5,7.0,7.0,12.0,10.5,2.5,2.5,2.5,10.5,7.0,7.0,13.5
515,13.5,10.0,6.5,12.0,2.5,2.5,2.5,2.5,6.5,6.5,11.0,9.0,6.5,13.5
516,13.5,6.5,6.5,6.5,11.0,9.5,12.0,2.5,2.5,2.5,2.5,9.5,6.5,13.5
517,13.5,11.0,2.5,8.0,5.0,10.0,6.5,2.5,2.5,2.5,12.0,9.0,6.5,13.5
518,13.5,5.0,5.0,5.0,5.0,5.0,5.0,12.0,11.0,10.0,5.0,5.0,5.0,13.5
519,13.5,8.0,8.0,8.0,8.0,11.5,11.5,3.0,3.0,3.0,8.0,3.0,3.0,13.5
520,13.5,6.0,2.5,2.5,8.5,6.0,8.5,6.0,12.0,10.0,11.0,2.5,2.5,13.5
521,13.5,5.0,5.0,5.0,11.0,10.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,13.5
522,13.5,8.5,8.5,10.0,5.0,2.0,6.5,2.0,2.0,4.0,12.0,6.5,11.0,13.5
523,13.5,9.0,12.0,9.0,7.0,2.5,2.5,5.0,11.0,9.0,5.0,5.0,1.0,13.5
524,13.5,9.5,12.0,11.0,9.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,13.5
525,13.5,8.5,8.5,8.5,8.5,1.0,11.5,4.0,11.5,4.0,4.0,4.0,4.0,13.5
526,13.5,6.0,6.0,6.0,6.0,6.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,13.5
527,13.5,6.5,9.5,11.0,12.0,9.5,6.5,2.5,6.5,2.5,2.5,6.5,2.5,13.5
528,13.5,11.0,4.5,8.5,1.5,4.5,1.5,4.5,4.5,10.0,8.5,7.0,12.0,13.5
529,13.5,9.0,11.0,10.0,5.0,1.5,12.0,1.5,5.0,5.0,8.0,5.0,5.0,13.5
530,13.5,10.0,12.0,3.0,10.0,6.5,8.0,3.0,3.0,3.0,3.0,10.0,6.5,13.5
531,13.5,7.5,4.5,7.5,4.5,12.0,9.0,1.0,2.0,3.0,11.0,6.0,10.0,13.5
532,13.5,3.0,11.0,11.0,3.0,3.0,7.5,7.5,3.0,3.0,7.5,11.0,7.5,13.5
533,13.5,7.0,6.0,10.0,4.5,4.5,8.5,1.0,2.5,2.5,11.0,12.0,8.5,13.5
534,13.5,4.0,4.0,4.0,8.5,10.0,11.0,12.0,4.0,8.5,4.0,4.0,4.0,13.5
535,13.5,6.0,6.0,6.0,6.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,13.5
536,13.5,11.0,1.5,9.5,9.5,8.0,12.0,5.5,1.5,3.0,7.0,4.0,5.5,13.5
537,13.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,12.0,11.0,10.0,9.0,4.5,13.5
538,13.5,8.5,4.0,8.5,4.0,12.0,11.0,4.0,4.0,4.0,10.0,4.0,4.0,13.5
539,13.5,3.5,10.5,3.5,12.0,10.5,7.5,3.5,3.5,3.5,7.5,3.5,9.0,13.5
540,13.5,12.0,11.0,4.5,7.5,4.5,7.5,1.5,1.5,3.0,7.5,10.0,7.5,13.5
541,13.5,12.0,5.5,11.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,13.5
542,13.5,4.5,4.5,4.5,4.5,4.5,9.0,11.0,12.0,10.0,4.5,4.5,4.5,13.5
543,13.5,12.0,6.0,7.5,4.0,4.0,1.0,2.0,10.5,10.5,4.0,9.0,7.5,13.5
544,13.5,9.0,3.0,8.0,1.0,3.0,5.5,7.0,11.0,12.0,5.5,10.0,3.0,13.5
545,13.5,4.0,8.0,7.0,11.5,9.5,11.5,2.0,2.0,2.0,5.5,9.5,5.5,13.5
546,13.5,11.0,12.0,7.5,7.5,1.5,7.5,4.0,10.0,4.0,1.5,7.5,4.0,13.5
547,13.5,3.5,3.5,7.5,3.5,3.5,9.0,7.5,11.0,12.0,10.0,3.5,3.5,13.5
548,13.5,5.0,10.0,5.0,11.0,5.0,5.0,5.0,5.0,5.0,12.0,5.0,5.0,13.5
549,13.5,9.5,11.0,12.0,6.0,9.5,3.0,6.0,6.0,8.0,3.0,1.0,3.0,13.5
550,13.5,7.5,3.5,7.5,3.5,3.5,3.5,11.5,10.0,11.5,9.0,3.5,3.5,13.5
551,13.5,8.0,5.5,4.0,8.0,5.5,12.0,2.0,2.0,2.0,10.5,8.0,10.5,13.5
552,13.5,7.5,7.5,7.5,7.5,7.5,12.0,2.5,2.5,2.5,7.5,2.5,11.0,13.5
553,13.5,10.0,12.0,10.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,10.0,13.5
554,13.5,10.5,10.5,12.0,6.0,2.5,8.5,2.5,6.0,6.0,2.5,8.5,2.5,13.5
555,13.5,4.0,4.0,4.0,11.0,12.0,10.0,4.0,9.0,8.0,4.0,4.0,4.0,13.5
556,13.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,13.5
557,13.5,4.5,10.0,4.5,10.0,4.5,12.0,4.5,4.5,4.5,10.0,4.5,4.5,13.5
558,13.5,10.5,3.5,3.5,12.0,8.0,8.0,3.5,3.5,3.5,10.5,8.0,3.5,13.5
559,13.5,10.5,5.0,5.0,12.0,10.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.5
560,13.5,6.5,9.0,9.0,9.0,11.0,12.0,3.0,3.0,3.0,3.0,3.0,6.5,13.5
561,13.5,9.0,4.0,4.0,8.0,4.0,4.0,10.0,11.0,12.0,4.0,4.0,4.0,13.5
562,13.5,8.5,8.5,8.5,1.5,1.5,3.5,8.5,5.5,3.5,12.0,11.0,5.5,13.5
563,13.5,2.5,5.0,9.5,9.5,11.0,12.0,2.5,2.5,6.5,8.0,2.5,6.5,13.5
564,13.5,12.0,9.5,11.0,4.5,4.5,4.5,4.5,4.5,9.5,4.5,4.5,4.5,13.5
565,13.5,10.0,6.5,12.0,6.5,2.5,10.0,2.5,2.5,2.5,6.5,10.0,6.5,13.5
566,13.5,10.0,10.0,7.5,3.5,3.5,3.5,3.5,3.5,3.5,10.0,7.5,12.0,13.5
567,13.5,8.5,3.5,3.5,8.5,11.5,11.5,3.5,3.5,8.5,3.5,8.5,3.5,13.5
568,13.5,3.0,9.0,3.0,10.0,11.0,12.0,3.0,8.0,3.0,6.5,3.0,6.5,13.5
569,13.5,3.5,3.5,3.5,7.0,3.5,8.5,11.0,10.0,12.0,3.5,8.5,3.5,13.5
570,13.5,5.5,8.0,2.5,7.0,2.5,10.0,9.0,11.0,12.0,2.5,2.5,5.5,13.5
571,13.5,8.0,7.0,5.5,10.0,11.0,12.0,1.5,1.5,3.0,4.0,5.5,9.0,13.5
572,13.5,3.0,3.0,7.5,3.0,7.5,7.5,10.0,11.0,12.0,3.0,7.5,3.0,13.5
573,13.5,4.5,4.5,4.5,4.5,4.5,4.5,11.5,11.5,9.5,4.5,9.5,4.5,13.5
574,13.5,9.0,4.5,11.5,6.0,2.0,10.0,3.0,4.5,1.0,7.5,7.5,11.5,13.5
575,13.5,4.5,4.5,9.0,4.5,4.5,4.5,11.0,12.0,10.0,4.5,4.5,4.5,13.5
576,13.5,4.5,4.5,4.5,4.5,10.0,4.5,10.0,12.0,10.0,4.5,4.5,4.5,13.5
577,13.5,6.0,2.5,2.5,2.5,8.0,9.0,10.0,11.0,12.0,6.0,2.5,6.0,13.5
578,13.5,9.5,3.5,7.5,3.5,3.5,3.5,9.5,12.0,11.0,7.5,3.5,3.5,13.5
579,13.5,9.0,9.0,12.0,3.5,3.5,9.0,1.5,1.5,5.5,9.0,9.0,5.5,13.5
580,13.5,5.0,5.0,5.0,5.0,5.0,5.0,12.0,11.0,10.0,5.0,5.0,5.0,13.5
581,13.5,10.0,9.0,4.5,7.5,4.5,4.5,1.5,4.5,1.5,7.5,12.0,11.0,13.5
582,13.5,5.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,5.0,10.0,13.5
583,13.5,11.5,8.5,8.5,11.5,5.5,8.5,8.5,2.0,2.0,4.0,2.0,5.5,13.5
584,13.5,11.0,9.5,6.5,2.5,9.5,12.0,2.5,2.5,2.5,6.5,6.5,6.5,13.5
585,13.5,3.5,3.5,3.5,3.5,3.5,7.5,10.5,10.5,12.0,7.5,9.0,3.5,13.5
586,13.5,3.5,3.5,3.5,3.5,8.5,8.5,10.5,10.5,12.0,7.0,3.5,3.5,13.5
587,13.5,5.0,5.0,5.0,12.0,11.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,13.5
588,13.5,5.0,5.0,5.0,5.0,5.0,5.0,12.0,11.0,10.0,5.0,5.0,5.0,13.5
589,13.5,6.0,3.0,8.5,8.5,6.0,6.0,1.0,3.0,3.0,12.0,10.0,11.0,13.5
590,13.5,5.0,5.0,5.0,5.0,5.0,11.0,12.0,10.0,5.0,5.0,5.0,5.0,13.5
591,13.5,10.5,12.0,10.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.5
592,13.5,5.0,5.0,5.0,5.0,5.0,5.0,12.0,10.0,11.0,5.0,5.0,5.0,13.5
593,13.5,4.5,4.5,4.5,12.0,4.5,9.5,4.5,11.0,9.5,4.5,4.5,4.5,13.5
594,13.5,7.5,5.5,12.0,9.5,11.0,9.5,1.5,1.5,3.5,5.5,3.5,7.5,13.5
595,13.5,10.5,10.5,4.0,10.5,10.5,8.0,4.0,4.0,4.0,4.0,4.0,4.0,13.5
596,13.5,3.5,9.0,9.0,3.5,9.0,9.0,12.0,3.5,9.0,3.5,3.5,3.5,13.5
597,13.5,4.0,8.0,10.0,4.0,4.0,10.0,4.0,4.0,4.0,10.0,12.0,4.0,13.5
598,13.5,8.5,10.5,12.0,10.5,3.5,3.5,3.5,3.5,3.5,3.5,7.0,8.5,13.5
599,13.5,9.5,4.0,9.5,11.0,12.0,4.0,4.0,4.0,4.0,8.0,4.0,4.0,13.5
600,13.5,3.5,3.5,3.5,7.5,3.5,3.5,9.5,12.0,11.0,3.5,7.5,9.5,13.5
601,13.5,4.0,9.5,4.0,4.0,4.0,4.0,4.0,9.5,8.0,4.0,11.0,12.0,13.5
602,13.5,7.5,3.0,3.0,3.0,3.0,7.5,10.0,11.0,12.0,7.5,7.5,3.0,13.5
603,13.5,3.5,10.0,7.5,10.0,12.0,10.0,7.5,3.5,3.5,3.5,3.5,3.5,13.5
604,13.5,7.5,3.5,7.5,11.0,3.5,3.5,3.5,3.5,3.5,12.0,9.5,9.5,13.5
605,13.5,7.0,2.5,2.5,2.5,7.0,11.0,7.0,10.0,12.0,7.0,7.0,2.5,13.5
606,13.5,5.0,10.5,8.0,8.0,12.0,10.5,5.0,2.5,2.5,1.0,5.0,8.0,13.5
607,13.5,3.5,3.5,7.0,3.5,3.5,8.5,11.0,12.0,10.0,3.5,8.5,3.5,13.5
608,13.5,10.0,4.0,4.0,4.0,4.0,9.0,4.0,11.0,12.0,8.0,4.0,4.0,13.5
609,13.5,5.0,5.0,5.0,11.0,5.0,5.0,5.0,10.0,5.0,5.0,5.0,12.0,13.5
610,13.5,8.0,11.5,9.5,2.0,5.0,2.0,5.0,2.0,5.0,11.5,7.0,9.5,13.5
611,13.5,8.0,12.0,10.0,11.0,4.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,13.5
612,13.5,9.0,12.0,11.0,6.5,10.0,6.5,2.5,2.5,2.5,6.5,2.5,6.5,13.5
613,13.5,4.0,9.0,12.0,4.0,7.5,11.0,4.0,10.0,7.5,4.0,4.0,1.0,13.5
614,13.5,4.0,4.0,4.0,4.0,9.0,8.0,10.5,10.5,12.0,4.0,4.0,4.0,13.5
615,13.5,3.5,3.5,7.5,11.0,9.5,12.0,3.5,3.5,3.5,9.5,3.5,7.5,13.5
616,13.5,4.5,4.5,4.5,4.5,4.5,4.5,11.5,11.5,10.0,4.5,9.0,4.5,13.5
617,13.5,6.5,1.0,5.0,12.0,6.5,11.0,4.0,3.0,2.0,9.0,8.0,10.0,13.5
618,13.5,6.0,9.5,9.5,9.5,4.0,12.0,2.0,6.0,2.0,2.0,6.0,9.5,13.5
619,13.5,4.5,10.0,4.5,12.0,11.0,9.0,4.5,4.5,4.5,4.5,4.5,4.5,13.5
620,13.5,2.5,10.0,6.5,6.5,2.5,12.0,2.5,6.5,6.5,10.0,10.0,2.5,13.5
621,13.5,4.5,4.5,4.5,4.5,10.0,4.5,11.0,12.0,9.0,4.5,4.5,4.5,13.5
622,13.5,4.5,4.5,4.5,10.0,12.0,11.0,4.5,9.0,4.5,4.5,4.5,4.5,13.5
623,13.5,9.0,5.5,11.5,2.0,5.5,11.5,5.5,2.0,2.0,9.0,9.0,5.5,13.5
624,13.5,12.0,10.5,7.5,3.0,3.0,3.0,3.0,10.5,7.5,3.0,7.5,7.5,13.5
625,13.5,7.0,12.0,11.0,2.0,2.0,9.0,2.0,6.0,4.5,9.0,4.5,9.0,13.5
626,13.5,8.0,10.5,7.0,2.5,5.5,2.5,2.5,2.5,5.5,10.5,9.0,12.0,13.5
627,13.5,9.0,10.5,12.0,2.5,2.5,2.5,2.5,6.5,6.5,6.5,6.5,10.5,13.5
628,13.5,10.0,12.0,11.0,4.0,4.0,9.0,4.0,4.0,4.0,8.0,4.0,4.0,13.5
629,13.5,4.5,10.0,11.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,9.0,11.5,13.5
630,13.5,12.0,10.5,7.0,7.0,4.5,2.0,4.5,10.5,7.0,2.0,9.0,2.0,13.5
631,13.5,4.0,4.0,8.5,4.0,4.0,4.0,12.0,11.0,10.0,4.0,8.5,4.0,13.5
632,13.5,12.0,9.5,6.0,2.5,2.5,9.5,6.0,2.5,2.5,9.5,9.5,6.0,13.5
633,13.5,5.5,5.5,5.5,5.5,12.0,5.5,5.5,5.5,11.0,5.5,5.5,5.5,13.5
